Ticket,Open Time,Action,Size,Symbol,Open Price,Stop Loss,Take Profit,Close Time,Close Price,Commission,Exit Reason,PL,Raw Money Profit,Swap
87,2020-02-07 00:00:00,buy,0.033333333333333326,EURUSD,1.09809,1.09059,1.11309,2020-02-07 13:00:00,1.09642,-0.23,logic_regime_change,-5.8,-5.57,-0.0
88,2020-02-10 00:00:00,buy,0.033333333333333326,EURUSD,1.09489,1.08739,1.10989,2020-02-10 14:00:00,1.09327,-0.23,logic_regime_change,-5.63,-5.4,-0.0
89,2020-02-11 03:00:00,buy,0.033333333333333326,EURUSD,1.09142,1.08392,1.10642,2020-02-11 15:00:00,1.09201,-0.23,logic_regime_change,1.73,1.97,-0.0
90,2020-02-11 20:00:00,buy,0.033333333333333326,EURUSD,1.09216,1.08466,1.10716,2020-02-13 15:00:00,1.08466,-0.23,catastrophic_stop_loss,-25.4,-25.0,-0.17
91,2020-02-14 03:00:00,buy,0.033333333333333326,EURUSD,1.08369,1.07619,1.09869,2020-02-21 01:00:00,1.07902,-0.23,logic_regime_change,-16.38,-15.57,-0.58
92,2020-03-03 01:00:00,sell,0.033333333333333326,EURUSD,1.11326,1.12076,1.09826,2020-03-03 15:00:00,1.12076,-0.23,catastrophic_stop_loss,-25.23,-25.0,0.0
93,2020-03-04 02:00:00,sell,0.033333333333333326,EURUSD,1.11665,1.12415,1.10165,2020-03-04 13:00:00,1.11121,-0.23,logic_regime_change,17.9,18.13,0.0
94,2020-03-04 15:00:00,sell,0.033333333333333326,EURUSD,1.11183,1.11933,1.09683,2020-03-04 16:00:00,1.11394,-0.23,logic_regime_change,-7.27,-7.03,0.0
95,2020-03-04 19:00:00,sell,0.033333333333333326,EURUSD,1.11314,1.12064,1.09814,2020-03-05 17:00:00,1.12064,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
96,2020-03-06 06:00:00,sell,0.033333333333333326,EURUSD,1.12283,1.13033,1.10783,2020-03-06 10:00:00,1.13033,-0.23,catastrophic_stop_loss,-25.23,-25.0,0.0
97,2020-03-08 22:00:00,sell,0.033333333333333326,EURUSD,1.13456,1.14206,1.11956,2020-03-08 23:00:00,1.13868,-0.23,logic_regime_change,-13.97,-13.73,0.0
98,2020-03-09 23:00:00,sell,0.033333333333333326,EURUSD,1.14383,1.15133,1.12883,2020-03-10 02:00:00,1.14067,-0.23,logic_regime_change,10.31,10.53,0.01
99,2020-03-10 07:00:00,sell,0.033333333333333326,EURUSD,1.134,1.1415,1.119,2020-03-10 08:00:00,1.13817,-0.23,logic_regime_change,-14.13,-13.9,0.0
100,2020-03-10 14:00:00,sell,0.033333333333333326,EURUSD,1.13721,1.14471,1.12221,2020-03-10 17:00:00,1.1306,-0.23,logic_regime_change,21.8,22.03,0.0
101,2020-03-10 19:00:00,sell,0.033333333333333326,EURUSD,1.12925,1.13675,1.11425,2020-03-11 08:00:00,1.13286,-0.23,logic_regime_change,-12.26,-12.03,0.01
102,2020-03-11 17:00:00,sell,0.033333333333333326,EURUSD,1.12686,1.13436,1.11186,2020-03-11 18:00:00,1.12846,-0.23,logic_regime_change,-5.57,-5.33,0.0
103,2020-03-11 20:00:00,sell,0.033333333333333326,EURUSD,1.12727,1.13477,1.11227,2020-03-12 01:00:00,1.12715,-0.23,logic_regime_change,0.18,0.4,0.01
104,2020-03-23 21:00:00,sell,0.033333333333333326,EURUSD,1.07228,1.07978,1.05728,2020-03-24 00:00:00,1.07978,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
105,2020-03-24 15:00:00,sell,0.033333333333333326,EURUSD,1.07844,1.08594,1.06344,2020-03-25 17:00:00,1.08594,-0.23,catastrophic_stop_loss,-25.22,-25.0,0.01
106,2020-03-27 01:00:00,sell,0.033333333333333326,EURUSD,1.10375,1.11125,1.08875,2020-03-27 18:00:00,1.11125,-0.23,catastrophic_stop_loss,-25.23,-25.0,0.0
107,2020-03-30 03:00:00,sell,0.033333333333333326,EURUSD,1.10931,1.11681,1.09431,2020-03-31 11:00:00,1.09431,-0.23,take_profit,49.78,50.0,0.01
108,2020-04-01 01:00:00,buy,0.033333333333333326,EURUSD,1.10316,1.09566,1.11816,2020-04-01 08:00:00,1.09566,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
109,2020-04-01 21:00:00,buy,0.033333333333333326,EURUSD,1.09619,1.08869,1.11119,2020-04-02 12:00:00,1.08869,-0.23,catastrophic_stop_loss,-25.32,-25.0,-0.08
110,2020-04-03 02:00:00,buy,0.033333333333333326,EURUSD,1.08533,1.07783,1.10033,2020-04-03 12:00:00,1.07783,-0.23,catastrophic_stop_loss,-25.23,-25.0,-0.0
111,2020-04-03 16:00:00,buy,0.033333333333333326,EURUSD,1.07978,1.07228,1.09478,2020-04-09 17:00:00,1.09478,-0.23,take_profit,49.27,50.0,-0.5
