time_utc,open,high,low,close,tick_volume
2025-08-27 01:00:00,1.34714,1.34748,1.34466,1.34490,25082
2025-08-27 05:00:00,1.34487,1.34659,1.34295,1.34449,34583
2025-08-27 09:00:00,1.34451,1.34500,1.34157,1.34415,36514
2025-08-27 13:00:00,1.34416,1.34976,1.34357,1.34963,40840
2025-08-27 17:00:00,1.34962,1.35019,1.34902,1.34985,25501
2025-08-27 21:00:00,1.34867,1.35063,1.34861,1.35048,13352
2025-08-28 01:00:00,1.35050,1.35183,1.35010,1.35042,20479
2025-08-28 05:00:00,1.35041,1.35135,1.34832,1.34992,31792
2025-08-28 09:00:00,1.34993,1.35265,1.34977,1.35032,38791
2025-08-28 13:00:00,1.35033,1.35272,1.34893,1.35224,43873
2025-08-28 17:00:00,1.35220,1.35309,1.35072,1.35120,23008
2025-08-28 21:00:00,1.35071,1.35114,1.35026,1.35087,14743
2025-08-29 01:00:00,1.35088,1.35116,1.34939,1.35030,26645
2025-08-29 05:00:00,1.35031,1.35036,1.34696,1.34772,33603
2025-08-29 09:00:00,1.34774,1.34790,1.34461,1.34603,37560
2025-08-29 13:00:00,1.34599,1.35161,1.34464,1.35080,44769
2025-08-29 17:00:00,1.35079,1.35170,1.34992,1.35033,22102
2025-08-31 21:00:00,1.34886,1.35193,1.34886,1.35183,13070
2025-09-01 01:00:00,1.35184,1.35291,1.35050,1.35181,28204
2025-09-01 05:00:00,1.35179,1.35406,1.35148,1.35353,33368
2025-09-01 09:00:00,1.35356,1.35376,1.35222,1.35326,29863
2025-09-01 13:00:00,1.35333,1.35499,1.35308,1.35422,27702
2025-09-01 17:00:00,1.35421,1.35501,1.35400,1.35437,10006
2025-09-01 21:00:00,1.35382,1.35494,1.35331,1.35374,13640
2025-09-02 01:00:00,1.35375,1.35415,1.35230,1.35277,25476
2025-09-02 05:00:00,1.35276,1.35337,1.33753,1.34137,45640
2025-09-02 09:00:00,1.34139,1.34181,1.33402,1.33519,49403
2025-09-02 13:00:00,1.33517,1.34188,1.33422,1.33925,49428
2025-09-02 17:00:00,1.33924,1.33970,1.33749,1.33965,24138
2025-09-02 21:00:00,1.33878,1.33964,1.33716,1.33758,14458
2025-09-03 01:00:00,1.33757,1.33780,1.33603,1.33694,23588
2025-09-03 05:00:00,1.33693,1.34095,1.33331,1.34068,39377
2025-09-03 09:00:00,1.34068,1.34294,1.33947,1.34249,37629
2025-09-03 13:00:00,1.34254,1.34539,1.34097,1.34499,44983
2025-09-03 17:00:00,1.34501,1.34587,1.34344,1.34458,24799
2025-09-03 21:00:00,1.34396,1.34440,1.34336,1.34420,16555
2025-09-04 01:00:00,1.34422,1.34502,1.34251,1.34270,24241
2025-09-04 05:00:00,1.34269,1.34570,1.34162,1.34543,31046
2025-09-04 09:00:00,1.34543,1.34595,1.34219,1.34412,36878
2025-09-04 13:00:00,1.34411,1.34469,1.34169,1.34214,42097
2025-09-04 17:00:00,1.34216,1.34372,1.34188,1.34355,17504
2025-09-04 21:00:00,1.34297,1.34503,1.34238,1.34495,14318
2025-09-05 01:00:00,1.34496,1.34571,1.34466,1.34502,25570
2025-09-05 05:00:00,1.34503,1.34723,1.34496,1.34699,30951
2025-09-05 09:00:00,1.34702,1.35323,1.34580,1.35211,40400
2025-09-05 13:00:00,1.35214,1.35549,1.35047,1.35258,56708
2025-09-05 17:00:00,1.35262,1.35263,1.35010,1.35064,27000
2025-09-07 21:00:00,1.34944,1.35052,1.34824,1.34963,22007
2025-09-08 01:00:00,1.34962,1.35059,1.34868,1.34965,31770
2025-09-08 05:00:00,1.34957,1.35266,1.34957,1.35121,38906
2025-09-08 09:00:00,1.35122,1.35485,1.35022,1.35422,34878
2025-09-08 13:00:00,1.35425,1.35563,1.35278,1.35372,39169
2025-09-08 17:00:00,1.35374,1.35549,1.35271,1.35439,21702
2025-09-08 21:00:00,1.35439,1.35621,1.35408,1.35587,16630
2025-09-09 01:00:00,1.35586,1.35755,1.35528,1.35732,24515
2025-09-09 05:00:00,1.35733,1.35826,1.35574,1.35734,37371
2025-09-09 09:00:00,1.35733,1.35908,1.35457,1.35546,34660
2025-09-09 13:00:00,1.35545,1.35739,1.35229,1.35348,46552
2025-09-09 17:00:00,1.35345,1.35390,1.35180,1.35267,23903
2025-09-09 21:00:00,1.35197,1.35307,1.35162,1.35225,17006
2025-09-10 01:00:00,1.35226,1.35423,1.35144,1.35418,28332
2025-09-10 05:00:00,1.35417,1.35437,1.35128,1.35272,35231
2025-09-10 09:00:00,1.35270,1.35632,1.35232,1.35304,38987
2025-09-10 13:00:00,1.35304,1.35616,1.35253,1.35364,45576
2025-09-10 17:00:00,1.35365,1.35417,1.35215,1.35306,21944
2025-09-10 21:00:00,1.35229,1.35401,1.35199,1.35273,13919
2025-09-11 01:00:00,1.35273,1.35340,1.35223,1.35271,21832
2025-09-11 05:00:00,1.35267,1.35273,1.35030,1.35143,32257
2025-09-11 09:00:00,1.35144,1.35489,1.34919,1.35447,43771
2025-09-11 13:00:00,1.35453,1.35793,1.35393,1.35775,49244
2025-09-11 17:00:00,1.35774,1.35827,1.35686,1.35731,25788
2025-09-11 21:00:00,1.35681,1.35805,1.35638,1.35727,15639
2025-09-12 01:00:00,1.35727,1.35739,1.35521,1.35567,26058
2025-09-12 05:00:00,1.35566,1.35746,1.35305,1.35336,37440
2025-09-12 09:00:00,1.35335,1.35627,1.35244,1.35435,38815
2025-09-12 13:00:00,1.35431,1.35698,1.35376,1.35604,40463
2025-09-12 17:00:00,1.35600,1.35709,1.35562,1.35598,21393
2025-09-14 21:00:00,1.35358,1.35613,1.35358,1.35559,16636
2025-09-15 01:00:00,1.35558,1.35708,1.35524,1.35671,24411
2025-09-15 05:00:00,1.35673,1.35992,1.35528,1.35820,35561
2025-09-15 09:00:00,1.35821,1.36197,1.35780,1.36148,37739
2025-09-15 13:00:00,1.36150,1.36177,1.35845,1.35987,43079
2025-09-15 17:00:00,1.35987,1.36115,1.35943,1.35981,26839
2025-09-15 21:00:00,1.35960,1.36053,1.35898,1.36016,16563
2025-09-16 01:00:00,1.36019,1.36252,1.35977,1.36160,30400
2025-09-16 05:00:00,1.36161,1.36429,1.36142,1.36268,38789
2025-09-16 09:00:00,1.36266,1.36497,1.36242,1.36402,41799
2025-09-16 13:00:00,1.36405,1.36721,1.36387,1.36578,43892
2025-09-16 17:00:00,1.36579,1.36679,1.36417,1.36449,25594
2025-09-16 21:00:00,1.36419,1.36591,1.36399,1.36452,14051
2025-09-17 01:00:00,1.36451,1.36483,1.36394,1.36417,19493
2025-09-17 05:00:00,1.36418,1.36538,1.36296,1.36402,26892
2025-09-17 09:00:00,1.36401,1.36565,1.36381,1.36543,29452
2025-09-17 13:00:00,1.36544,1.36695,1.36481,1.36648,35014
2025-09-17 17:00:00,1.36647,1.37255,1.36198,1.36234,56615
2025-09-17 21:00:00,1.36204,1.36353,1.36162,1.36268,19725
2025-09-18 01:00:00,1.36267,1.36305,1.36051,1.36068,25914
2025-09-18 05:00:00,1.36069,1.36486,1.35864,1.36393,36776
2025-09-18 09:00:00,1.36393,1.36599,1.35945,1.35947,46150
2025-09-18 13:00:00,1.35949,1.35960,1.35343,1.35525,56190
2025-09-18 17:00:00,1.35522,1.35633,1.35446,1.35532,29557
2025-09-18 21:00:00,1.35457,1.35566,1.35402,1.35492,23677
2025-09-19 01:00:00,1.35491,1.35597,1.35310,1.35446,35484
2025-09-19 05:00:00,1.35447,1.35516,1.34822,1.34992,47021
2025-09-19 09:00:00,1.34991,1.35105,1.34630,1.34687,41058
2025-09-19 13:00:00,1.34688,1.34979,1.34682,1.34829,50063
2025-09-19 17:00:00,1.34828,1.34856,1.34664,1.34694,26089
2025-09-21 21:00:00,1.34637,1.34731,1.34571,1.34678,21498
2025-09-22 01:00:00,1.34674,1.34743,1.34531,1.34605,29997
2025-09-22 05:00:00,1.34604,1.35032,1.34589,1.34957,39035
2025-09-22 09:00:00,1.34956,1.35163,1.34899,1.35083,38559
2025-09-22 13:00:00,1.35084,1.35203,1.34920,1.35081,42412
2025-09-22 17:00:00,1.35079,1.35197,1.35064,1.35121,21671
2025-09-22 21:00:00,1.35064,1.35204,1.34998,1.35204,20031
2025-09-23 01:00:00,1.35203,1.35272,1.35032,1.35076,28085
2025-09-23 05:00:00,1.35072,1.35281,1.34870,1.35039,43390
2025-09-23 09:00:00,1.35039,1.35293,1.34971,1.35246,41874
2025-09-23 13:00:00,1.35243,1.35364,1.35063,1.35210,49297
2025-09-23 17:00:00,1.35209,1.35273,1.35128,1.35250,33689
2025-09-23 21:00:00,1.35144,1.35284,1.35128,1.35150,21900
2025-09-24 01:00:00,1.35151,1.35163,1.35052,1.35090,28632
2025-09-24 05:00:00,1.35091,1.35121,1.34727,1.34836,36076
2025-09-24 09:00:00,1.34836,1.34879,1.34360,1.34460,40117
2025-09-24 13:00:00,1.34459,1.34574,1.34264,1.34428,47544
2025-09-24 17:00:00,1.34430,1.34560,1.34423,1.34479,24910
2025-09-24 21:00:00,1.34365,1.34576,1.34360,1.34563,20726
2025-09-25 01:00:00,1.34564,1.34649,1.34491,1.34627,26348
2025-09-25 05:00:00,1.34626,1.34671,1.34341,1.34530,37689
2025-09-25 09:00:00,1.34534,1.34596,1.33719,1.33840,41732
2025-09-25 13:00:00,1.33839,1.33945,1.33357,1.33389,58902
2025-09-25 17:00:00,1.33389,1.33470,1.33240,1.33416,32199
2025-09-25 21:00:00,1.33319,1.33458,1.33292,1.33455,20460
2025-09-26 01:00:00,1.33454,1.33556,1.33391,1.33541,25844
2025-09-26 05:00:00,1.33546,1.33710,1.33452,1.33648,36104
2025-09-26 09:00:00,1.33643,1.33771,1.33433,1.33766,38966
2025-09-26 13:00:00,1.33768,1.34129,1.33743,1.33985,51242
2025-09-26 17:00:00,1.33987,1.34113,1.33977,1.34036,24089
2025-09-28 21:00:00,1.33853,1.34253,1.33853,1.34240,19442
2025-09-29 01:00:00,1.34243,1.34417,1.34162,1.34373,27995
2025-09-29 05:00:00,1.34373,1.34505,1.34315,1.34357,37738
2025-09-29 09:00:00,1.34356,1.34568,1.34247,1.34514,38018
2025-09-29 13:00:00,1.34513,1.34519,1.34160,1.34311,46527
2025-09-29 17:00:00,1.34310,1.34388,1.34232,1.34309,22536
2025-09-29 21:00:00,1.34200,1.34379,1.34192,1.34248,16886
2025-09-30 01:00:00,1.34253,1.34387,1.34201,1.34386,27199
2025-09-30 05:00:00,1.34387,1.34521,1.34285,1.34456,42074
2025-09-30 09:00:00,1.34455,1.34521,1.34244,1.34424,35884
2025-09-30 13:00:00,1.34429,1.34667,1.34138,1.34587,50503
2025-09-30 17:00:00,1.34586,1.34637,1.34396,1.34435,26132
2025-09-30 21:00:00,1.34405,1.34522,1.34358,1.34408,19733
2025-10-01 01:00:00,1.34407,1.34641,1.34345,1.34634,25870
2025-10-01 05:00:00,1.34640,1.34801,1.34535,1.34677,43485
2025-10-01 09:00:00,1.34677,1.35216,1.34576,1.35128,46832
2025-10-01 13:00:00,1.35127,1.35273,1.34648,1.34739,54095
2025-10-01 17:00:00,1.34741,1.34892,1.34687,1.34766,24991
2025-10-01 21:00:00,1.34702,1.34831,1.34683,1.34691,15997
2025-10-02 01:00:00,1.34691,1.34874,1.34672,1.34756,24582
2025-10-02 05:00:00,1.34757,1.35105,1.34687,1.35046,37132
2025-10-02 09:00:00,1.35041,1.35081,1.34637,1.34656,38356
2025-10-02 13:00:00,1.34658,1.34688,1.34011,1.34393,50388
2025-10-02 17:00:00,1.34393,1.34520,1.34357,1.34386,24214
2025-10-02 21:00:00,1.34315,1.34548,1.34274,1.34443,17664
2025-10-03 01:00:00,1.34444,1.34508,1.34331,1.34349,24993
2025-10-03 05:00:00,1.34348,1.34669,1.34285,1.34574,33839
2025-10-03 09:00:00,1.34576,1.34601,1.34367,1.34586,34632
2025-10-03 13:00:00,1.34587,1.34851,1.34507,1.34778,46250
2025-10-03 17:00:00,1.34777,1.34863,1.34628,1.34796,24228
2025-10-05 21:00:00,1.34367,1.34509,1.34224,1.34399,34106
2025-10-06 01:00:00,1.34399,1.34585,1.34351,1.34464,29761
2025-10-06 05:00:00,1.34465,1.34642,1.34183,1.34359,46980
2025-10-06 09:00:00,1.34359,1.34403,1.34163,1.34376,43731
2025-10-06 13:00:00,1.34379,1.34843,1.34372,1.34754,45403
2025-10-06 17:00:00,1.34753,1.34901,1.34751,1.34848,21780
