time_utc,open,high,low,close,tick_volume
2018-04-09 01:00:00,106.88800,107.06800,106.83900,107.01800,16266
2018-04-09 05:00:00,107.01600,107.15600,106.95400,107.09000,20308
2018-04-09 09:00:00,107.08800,107.20300,106.96500,106.96600,16711
2018-04-09 13:00:00,106.96700,107.12100,106.90200,106.93800,24497
2018-04-09 17:00:00,106.93900,106.95900,106.61600,106.74700,17511
2018-04-09 21:00:00,106.75700,106.79800,106.61800,106.68500,13799
2018-04-10 01:00:00,106.68400,107.24400,106.67900,107.11800,26037
2018-04-10 05:00:00,107.11700,107.23100,106.80900,106.98400,20724
2018-04-10 09:00:00,106.98500,107.15400,106.93200,107.08800,18506
2018-04-10 13:00:00,107.09000,107.39900,106.94400,107.22400,32641
2018-04-10 17:00:00,107.22200,107.37400,107.12300,107.20000,22978
2018-04-10 21:00:00,107.19300,107.25000,106.97100,107.10000,16581
2018-04-11 01:00:00,107.10100,107.15200,107.01900,107.01900,13658
2018-04-11 05:00:00,107.01700,107.11100,106.89400,106.95700,14002
2018-04-11 09:00:00,106.95800,107.02800,106.68100,106.83300,20411
2018-04-11 13:00:00,106.83200,106.96200,106.65100,106.86700,29231
2018-04-11 17:00:00,106.86800,107.06400,106.78000,106.79100,23427
2018-04-11 21:00:00,106.78300,106.87100,106.70100,106.85200,13161
2018-04-12 01:00:00,106.85100,106.93700,106.81500,106.90900,13442
2018-04-12 05:00:00,106.90700,106.97200,106.82100,106.82400,15576
2018-04-12 09:00:00,106.82600,107.24200,106.82300,107.23600,20310
2018-04-12 13:00:00,107.23700,107.42800,107.18000,107.21800,25976
2018-04-12 17:00:00,107.21900,107.36700,107.08400,107.34800,19414
2018-04-12 21:00:00,107.30800,107.37300,107.20400,107.33400,14787
2018-04-13 01:00:00,107.33300,107.48000,107.31100,107.37600,12165
2018-04-13 05:00:00,107.37500,107.67500,107.36300,107.61400,18289
2018-04-13 09:00:00,107.61300,107.73700,107.52300,107.70100,15458
2018-04-13 13:00:00,107.69800,107.77800,107.37700,107.39500,25962
2018-04-13 17:00:00,107.39400,107.51200,107.25400,107.34400,19029
2018-04-15 21:00:00,107.49800,107.60800,107.38100,107.47300,11768
2018-04-16 01:00:00,107.47400,107.47900,107.16500,107.25100,13775
2018-04-16 05:00:00,107.25000,107.31300,107.13000,107.19200,16463
2018-04-16 09:00:00,107.19300,107.39100,107.15100,107.30900,14194
2018-04-16 13:00:00,107.31000,107.33800,107.10000,107.11700,21404
2018-04-16 17:00:00,107.11800,107.17300,107.03600,107.11400,13325
2018-04-16 21:00:00,107.11200,107.16200,106.99800,107.06700,13601
2018-04-17 01:00:00,107.06800,107.09400,106.96900,107.05900,10630
2018-04-17 05:00:00,107.05800,107.06600,106.88200,106.96900,14444
2018-04-17 09:00:00,106.97200,107.16800,106.95000,107.14300,14144
2018-04-17 13:00:00,107.14500,107.21200,106.93600,106.94600,18925
2018-04-17 17:00:00,106.94300,107.04800,106.89700,107.00700,12682
2018-04-17 21:00:00,106.99200,107.20800,106.99200,107.18500,14615
2018-04-18 01:00:00,107.18400,107.37600,107.18000,107.35200,11218
2018-04-18 05:00:00,107.35100,107.38500,107.25600,107.28200,16869
2018-04-18 09:00:00,107.28100,107.32400,107.16600,107.22700,12987
2018-04-18 13:00:00,107.22500,107.30800,107.09800,107.16500,19462
2018-04-18 17:00:00,107.16600,107.31700,107.16000,107.22600,11054
2018-04-18 21:00:00,107.23000,107.46800,107.18200,107.43400,13336
2018-04-19 01:00:00,107.42900,107.51600,107.35700,107.43300,10934
2018-04-19 05:00:00,107.43200,107.47100,107.26400,107.36100,15216
2018-04-19 09:00:00,107.36000,107.45600,107.31300,107.34800,15624
2018-04-19 13:00:00,107.34900,107.46900,107.26200,107.27500,24892
2018-04-19 17:00:00,107.27300,107.50400,107.24400,107.37000,16376
